spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,19,3,-4,AT,2/28/25,85,FALSE,180304,Fireworks & Rollerblades,4/5/24,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
61lNxSCj38lvmZjJZuhXSt,SABÍA QUE NO,reezy,20,-2,-6,AT,2/28/25,73,TRUE,182797,SABÍA QUE NO,1/10/25,0.852,0.59,5,-9.754,1,0.198,0.115,0.0124,0.376,0.353,130.033,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,21,-2,-4,AT,2/28/25,90,FALSE,211978,Sailor Song,7/26/24,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",22,2,-6,AT,2/28/25,85,FALSE,233229,The Days (NOTION Remix),11/8/24,0.62,0.843,6,-5.321,0,0.0844,0.0062,4.63E-06,0.55,0.237,137.812,4
5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,"WizTheMc, bees & honey",23,-3,27,AT,2/28/25,73,FALSE,176965,Show Me Love,2/7/25,0.714,0.691,1,-7.333,1,0.0434,0.0212,0.000292,0.111,0.155,107.15,4
4il87YHqSV9UqbBkXM7z7m,Sports car,Tate McRae,24,-1,26,AT,2/28/25,75,FALSE,165045,So Close To What,2/21/25,0.861,0.815,11,-3.672,0,0.0342,0.0527,0.00127,0.1,0.897,106.986,4
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",25,1,-7,AT,2/28/25,82,TRUE,256000,Hurry Up Tomorrow,1/31/25,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96E-06,0.138,0.6,119.999,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,26,24,24,AT,2/28/25,74,FALSE,208211,Strange Trails,4/7/15,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,27,3,-4,AT,2/28/25,90,FALSE,218423,"Good Luck, Babe!",4/5/24,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,28,0,-8,AT,2/28/25,94,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/25,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
1XhEwA9KL44MtKNfHEc2NJ,WER MACHT PARA 3,"Eno, Dardan, Daniel Slump",29,0,21,AT,2/28/25,64,TRUE,146493,WER MACHT PARA 3,2/21/25,0.834,0.784,11,-5.589,0,0.234,0.0626,0,0.342,0.778,140.047,4
3VIEbpdr64a1mNSa8MqBAm,ALL IN (Lieblingslieder),Fäaschtbänkler,30,20,-5,AT,2/28/25,64,FALSE,163601,ALL IN (Lieblingslieder),1/15/23,0.82,0.94,0,-6.307,1,0.113,0.0403,1.33E-06,0.243,0.79,140.022,4
541sN2qNfIlllGn9nGOQoC,Revolving door,Tate McRae,31,-4,19,AT,2/28/25,79,TRUE,180032,So Close To What,2/21/25,0.452,0.737,6,-6.22,1,0.27,0.354,0,0.105,0.179,147.822,4
1cXo8i9dgutdqjhjz3Zwqq,eehhhyyy,"Zartmann, Drumla, Dauner",32,-1,2,AT,2/28/25,67,FALSE,135082,dafür bin ich frei EP,6/21/24,0.739,0.766,5,-6.459,1,0.0729,0.272,0,0.42,0.82,133.067,4
18o2gKM9pMyEWWAT9ZaGvr,Mona Lisa Motion,ZAH1DE,33,3,17,AT,2/28/25,62,FALSE,132631,Mona Lisa Motion,2/20/25,0.789,0.791,4,-8.473,1,0.152,0.0324,1.49E-06,0.16,0.756,151.818,4
05ayHD9SFkfqhVUOUxBOyv,HERZBLATT (AUA AUA),"Tream, Mia Julia",34,8,-5,AT,2/28/25,68,FALSE,160886,HERZBLATT (AUA AUA),1/17/25,0.638,0.922,5,-2.969,0,0.277,0.147,0,0.12,0.544,82.602,4
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",35,0,-2,AT,2/28/25,80,FALSE,258431,The Heist,10/9/12,0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,36,-4,-12,AT,2/28/25,90,FALSE,261466,HIT ME HARD AND SOFT,5/17/24,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
6393yGahSJ9slVdOwSxOVR,Pink Pony Club,Chappell Roan,37,3,-9,AT,2/28/25,81,FALSE,258034,The Rise and Fall of a Midwest Princess,9/21/23,0.61,0.65,6,-6.199,1,0.0474,0.399,0,0.11,0.507,106.719,4
4495xO2HkmqoYIxQO2FvAH,Ma Baby,Jazeek,38,0,-7,AT,2/28/25,70,FALSE,138000,Ma Baby,11/8/24,0.685,0.775,4,-6.502,0,0.0621,0.00946,0.00616,0.135,0.0786,100.012,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",39,-6,-18,AT,2/28/25,91,TRUE,220690,GNX,11/22/24,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
6kx16R0LMAyoXDvGqddZFy,LoveHate Thing (feat. Sam Dew),"Wale, Sam Dew",40,-6,-14,AT,2/28/25,75,TRUE,267400,The Gifted,6/25/13,0.736,0.691,8,-6.118,1,0.169,0.0771,0,0.0422,0.18,99.954,4
4hYinIaRxdaoEFSQni6K6I,Nur ein Wort,Wir sind Helden,41,3,-9,AT,2/28/25,66,FALSE,236200,Von hier an blind,4/1/05,0.483,0.911,11,-4.645,1,0.0486,0.0218,7.85E-06,0.194,0.944,184.882,4
4xvEn1vhrF9JbPFWqTXsH4,I know love (feat. The Kid LAROI),"Tate McRae, The Kid LAROI",42,-5,8,AT,2/28/25,76,TRUE,156222,So Close To What,2/21/25,0.561,0.744,1,-4.461,0,0.104,0.0166,0,0.342,0.467,180.116,4
4eIdT2bW2gaTDdJnMgt7Ue,Dunya,Amo,43,2,7,AT,2/28/25,62,TRUE,167572,Dunya,2/19/25,0.82,0.693,7,-6.402,0,0.248,0.604,0.000111,0.13,0.263,115.052,4
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),Journey,44,6,-1,AT,2/28/25,81,FALSE,249600,Escape (2022 Remaster),7/17/81,0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4
